	loss	lr	val_loss
465	-52411.04346217105	3.125000148429535e-05	-52409.89333881579
466	-52411.160444078945	3.125000148429535e-05	-52410.54712171053
467	-52410.63129111842	3.125000148429535e-05	-52411.355633223684
468	-52410.97220394737	3.125000148429535e-05	-52412.12849506579
469	-52411.121875	3.125000148429535e-05	-52411.273601973684
470	-52411.13721217105	3.125000148429535e-05	-52412.32195723684
471	-52411.463034539476	3.125000148429535e-05	-52411.70431743421
472	-52412.22253289474	3.125000148429535e-05	-52411.806866776315
473	-52411.77606907895	3.125000148429535e-05	-52412.252302631576
474	-52411.77331414474	3.125000148429535e-05	-52411.87360197368
475	-52411.09177631579	3.125000148429535e-05	-52411.87816611842
476	-52411.871751644736	3.125000148429535e-05	-52411.85283717105
477	-52412.10542763158	3.125000148429535e-05	-52411.982771381576
478	-52411.6333881579	3.125000148429535e-05	-52411.9849506579
479	-52411.800863486846	3.125000148429535e-05	-52412.10625
480	-52412.053207236844	3.125000148429535e-05	-52411.958388157895
481	-52412.07545230263	3.125000148429535e-05	-52412.09761513158
482	-52411.98577302632	3.125000148429535e-05	-52412.12105263158
483	-52412.131003289476	3.125000148429535e-05	-52412.14576480263
484	-52412.15082236842	3.125000148429535e-05	-52412.06389802632
485	-52412.03992598684	3.125000148429535e-05	-52412.30037006579
486	-52412.08466282895	3.125000148429535e-05	-52412.31924342105
487	-52412.20847039474	3.125000148429535e-05	-52412.224136513156
488	-52412.24424342105	3.125000148429535e-05	-52412.24115953947
489	-52412.126480263156	3.125000148429535e-05	-52412.274794407895
490	-52412.27857730263	3.125000148429535e-05	-52412.40912828947
491	-52412.273149671055	3.125000148429535e-05	-52412.183881578945
492	-52412.449136513154	3.125000148429535e-05	-52412.34243421053
493	-52412.46180098684	3.125000148429535e-05	-52412.23071546053
494	-52412.36496710526	3.125000148429535e-05	-52412.50530427632
495	-52412.39403782895	3.125000148429535e-05	-52412.38840460526
496	-52412.38351151316	1.5625000742147677e-05	-52412.50978618421
497	-52412.42351973684	1.5625000742147677e-05	-52412.43087993421
498	-52412.32931743421	1.5625000742147677e-05	-52412.434950657895
499	-52412.30563322368	1.5625000742147677e-05	-52412.314103618424
500	-52412.57726151316	1.5625000742147677e-05	-52412.460855263154
501	-52412.456496710525	1.5625000742147677e-05	-52412.597574013154
502	-52412.33721217105	1.5625000742147677e-05	-52412.47532894737
503	-52412.46570723684	1.5625000742147677e-05	-52412.490830592105
504	-52412.24194078947	1.5625000742147677e-05	-52412.367475328945
505	-52412.37014802632	1.5625000742147677e-05	-52412.49765625
506	-52412.39358552632	1.5625000742147677e-05	-52412.52594572368
507	-52412.39037828947	1.5625000742147677e-05	-52412.645888157895
508	-52412.51069078947	1.5625000742147677e-05	-52412.63630756579
509	-52412.503988486846	1.5625000742147677e-05	-52412.445024671055
510	-52412.54773848684	1.5625000742147677e-05	-52412.69650493421
511	-52412.56673519737	1.5625000742147677e-05	-52412.691694078945
512	-52412.570476973684	1.5625000742147677e-05	-52412.58462171053
513	-52412.59185855263	1.5625000742147677e-05	-52412.459950657896
514	-52412.70217927632	1.5625000742147677e-05	-52412.4703125
515	-52412.60201480263	1.5625000742147677e-05	-52412.36480263158
516	-52412.62228618421	1.5625000742147677e-05	-52412.846175986844
517	-52412.624917763154	1.5625000742147677e-05	-52412.380509868424
518	-52412.75004111842	1.5625000742147677e-05	-52412.764638157896
519	-52412.51435032895	1.5625000742147677e-05	-52412.64864309211
520	-52412.528248355266	1.5625000742147677e-05	-52412.67047697368
521	-52412.538075657896	1.5625000742147677e-05	-52412.68215460526
522	-52412.937335526316	1.5625000742147677e-05	-52412.65106907895
523	-52412.82150493421	1.5625000742147677e-05	-52412.73211348684
524	-52412.814679276315	1.5625000742147677e-05	-52412.70703125
525	-52412.95900493421	1.5625000742147677e-05	-52412.712541118424
526	-52412.48725328947	1.5625000742147677e-05	-52412.72660361842
527	-52412.61669407895	1.5625000742147677e-05	-52412.60444078947
528	-52412.73305921053	1.5625000742147677e-05	-52412.74987664474
529	-52412.737171052635	1.5625000742147677e-05	-52412.62150493421
530	-52412.62512335526	1.5625000742147677e-05	-52412.905139802635
531	-52412.76085526316	1.5625000742147677e-05	-52412.77861842105
532	-52413.01208881579	1.5625000742147677e-05	-52412.54851973684
533	-52412.69794407895	1.5625000742147677e-05	-52412.800699013154
534	-52412.803125	1.5625000742147677e-05	-52412.806044407895
535	-52412.79773848684	1.5625000742147677e-05	-52412.84769736842
536	-52412.68499177632	1.5625000742147677e-05	-52412.70172697368
537	-52412.94268092105	1.5625000742147677e-05	-52412.70587993421
538	-52412.80583881579	1.5625000742147677e-05	-52412.93515625
539	-52412.95579769737	1.5625000742147677e-05	-52412.824753289475
540	-52412.960773026316	1.5625000742147677e-05	-52412.982195723685
541	-52412.86122532895	1.5625000742147677e-05	-52413.18729440789
542	-52413.12574013158	1.5625000742147677e-05	-52412.53055098684
543	-52412.86287006579	1.5625000742147677e-05	-52412.8765625
544	-52413.00949835526	1.5625000742147677e-05	-52412.767228618424
545	-52412.78856907895	1.5625000742147677e-05	-52413.014638157896
546	-52412.79329769737	7.812500371073838e-06	-52412.89621710526
547	-52412.90069901316	7.812500371073838e-06	-52412.91546052632
548	-52413.04366776316	7.812500371073838e-06	-52413.055797697365
549	-52413.04461348684	7.812500371073838e-06	-52412.80600328947
550	-52412.95180921053	7.812500371073838e-06	-52412.799794407896
551	-52412.80201480263	7.812500371073838e-06	-52412.806291118424
552	-52412.935402960524	7.812500371073838e-06	-52412.93762335526
553	-52412.9447368421	7.812500371073838e-06	-52412.68869243421
554	-52412.7171875	7.812500371073838e-06	-52413.06924342105
555	-52412.96731085526	7.812500371073838e-06	-52412.826768092105
556	-52412.977919407895	7.812500371073838e-06	-52412.967393092105
557	-52412.83170230263	7.812500371073838e-06	-52412.978988486844
558	-52412.975904605264	7.812500371073838e-06	-52412.838856907896
559	-52413.09724506579	7.812500371073838e-06	-52412.966200657895
560	-52412.714761513154	7.812500371073838e-06	-52412.975082236844
561	-52413.09313322369	7.812500371073838e-06	-52412.990830592105
562	-52412.98848684211	7.812500371073838e-06	-52412.99987664474
563	-52412.976480263154	7.812500371073838e-06	-52412.99613486842
564	-52413.12796052632	7.812500371073838e-06	-52412.868791118424
565	-52413.11932565789	7.812500371073838e-06	-52413.00024671053
566	-52412.99572368421	7.812500371073838e-06	-52412.86208881579
567	-52413.009292763156	7.812500371073838e-06	-52413.13042763158
568	-52412.91143092105	7.812500371073838e-06	-52413.00431743421
569	-52413.166858552635	7.812500371073838e-06	-52412.89346217105
570	-52412.90694901316	7.812500371073838e-06	-52413.143421052635
571	-52413.0318256579	7.812500371073838e-06	-52412.661759868424
572	-52412.90160361842	7.812500371073838e-06	-52412.89987664474
573	-52413.16833881579	7.812500371073838e-06	-52412.939103618424
574	-52413.04309210526	7.812500371073838e-06	-52413.05847039474
575	-52413.17923519737	7.812500371073838e-06	-52412.93630756579
576	-52412.92060032895	7.812500371073838e-06	-52413.04050164474
577	-52412.93536184211	7.812500371073838e-06	-52413.05493421053
578	-52412.953412828945	7.812500371073838e-06	-52413.019613486846
579	-52413.06603618421	7.812500371073838e-06	-52413.07068256579
580	-52413.06768092105	7.812500371073838e-06	-52413.21233552632
581	-52413.18429276316	7.812500371073838e-06	-52413.32314967105
582	-52412.951027960524	7.812500371073838e-06	-52412.95226151316
583	-52413.33581414474	7.812500371073838e-06	-52413.09128289474
584	-52413.198231907896	7.812500371073838e-06	-52412.97380756579
585	-52412.96755756579	7.812500371073838e-06	-52412.97162828947
586	-52413.077590460525	7.812500371073838e-06	-52412.975575657896
587	-52412.86981907895	7.812500371073838e-06	-52413.109662828945
588	-52413.22894736842	7.812500371073838e-06	-52413.10925164474
589	-52413.20209703947	7.812500371073838e-06	-52413.12417763158
590	-52413.124465460525	7.812500371073838e-06	-52413.13667763158
591	-52413.239268092104	7.812500371073838e-06	-52413.12775493421
592	-52413.12372532895	7.812500371073838e-06	-52413.118667763156
593	-52413.00596217105	7.812500371073838e-06	-52413.145888157895
594	-52413.13544407895	7.812500371073838e-06	-52413.015912828945
595	-52413.01829769737	7.812500371073838e-06	-52413.26702302632
