7.8789396	-4.5090203	AN0300-C
7.9992886	-4.7777963	AN0301-C
7.764007	-4.7918344	AN0303-C
7.518477	-5.4948754	AN0304-C
8.158772	-3.5868518	AN0305-C
7.922042	-4.8450227	AN0307-C
7.9116063	-4.244654	AN0308-C
7.886231	-4.5700326	AN0309-C
7.3708715	-7.525355	AN0310-C
7.0620127	-6.045977	AN0312-C
8.165086	-4.339209	AN0313-C
8.529511	-3.9399326	AN0314-C
8.146599	-4.9714684	AN0315-C
8.169447	-3.6965816	AN0317-C
8.51201	-3.6614406	AN0318-C
8.419543	-3.5421627	AN0319-C
8.073647	-4.276877	AN0321-C
-18.706251	-12.288802	AR0007-C
-20.03877	-12.301425	AR0008-C
-20.565424	-12.089919	AR0009-C
-18.498276	-12.34159	AR0010-C
-20.079496	-12.539046	AR0011-C
-18.06976	-12.556899	AR0012-C
-19.302742	-12.580985	AR0014-C
-18.864323	-12.215442	AR0015-C
-18.668394	-12.186221	AR0017-C
-19.378044	-12.229846	AR0019-C
-17.872755	-12.371245	AR0020-C
-18.370398	-12.231059	AR0021-C
-18.597624	-12.317946	AR0022-C
-19.789604	-12.188209	AR0023-C
-20.12281	-12.23125	AR0024-C
-19.29762	-12.18011	AR0026-C
-18.574879	-12.4835005	AR0027-C
-20.178331	-12.0795355	AR0034-C
-19.36043	-12.562144	AR0035-C
-20.442327	-12.292129	AR0042-C
-20.936897	-12.052863	AR0043-C
-18.239489	-12.588424	AR0045-C
-19.835806	-12.336093	AR0047-C
-20.111843	-12.24483	AR0049-C
-19.11971	-12.269748	AR0050-C
-19.900433	-12.100371	AR0051-C
-18.945856	-12.319221	AR0053-C
-21.781263	-12.410033	AR0054-C
-21.088203	-12.579734	AR0057-C
-17.942812	-12.201358	AR0059-C
-19.633987	-12.237033	AR0061-C
-18.114796	-12.19181	AR0062-C
-18.088959	-12.385638	AR0063-C
-19.174541	-12.124312	AR0065-C
-19.236685	-12.349185	AR0066-C
-18.912449	-12.209952	AR0069-C
-18.142246	-12.286086	AR0070-C
-17.53836	-12.163642	AR0071-C
-21.106731	-12.172851	AR0072-C
-19.44312	-12.075091	AR0073-C
-19.304539	-12.357184	AR0074-C
-18.81936	-12.270373	AR0075-C
-18.286818	-12.307372	AR0076-C
-20.047686	-12.766646	AR0078-C
-18.109324	-12.229682	AR0079-C
-19.401398	-12.406192	AR0080-C
-19.311182	-12.760741	AR0081-C
-20.80528	-12.140349	AR0083-C
-18.770313	-12.296184	AR0084-C
-18.594082	-12.249862	AR0086-C
-19.423273	-12.19374	AR0087-C
-19.822937	-12.550403	AR0089-C
-18.973314	-12.102969	AR0090-C
-20.334383	-12.327319	AR0092-C
-17.383783	-12.157241	AR0093-C
-20.077892	-12.602546	AR0095-C
-19.014133	-12.291968	AR0096-C
-19.099413	-12.188388	AR0098-C
-18.908453	-12.146449	AR0099-C
-18.467684	-12.393584	AR0100-C
4.200317	-15.6707945	AS0001-C
3.4257226	-15.153415	AS0002-C
4.441601	-15.400851	AS0003-C
4.1594286	-14.65665	AS0004-C
2.2428122	-14.108905	AS0006-C
2.8685918	-15.416575	AS0007-C
3.8626688	-15.566485	AS0008-C
4.463254	-15.798774	AS0009-C
4.155766	-15.603744	AS0010-C
3.3162954	-14.848498	AS0011-C
4.27192	-15.44794	AS0012-C
2.549826	-15.035594	AS0013-C
3.5334516	-15.282603	AS0014-C
2.5399735	-14.557105	AS0015-C
4.2813926	-15.146533	AS0016-C
4.3819346	-15.108336	AS0017-C
4.2632375	-14.913352	AS0018-C
4.948829	-14.208407	AS0019-C
4.262164	-15.5307455	AS0020-C
3.3066857	-16.023077	AS0021-C
2.6782207	-15.214408	AS0022-C
3.8830497	-15.979522	AS0024-C
4.2786217	-15.75487	AS0026-C
4.0170875	-15.234042	AS0028-C
